REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2010,"ALLEGHENY LUDLUM, BAGDAD FACILITY",1005006,585 SILICON DRIVE,40.64008,-79.61118,LEECHBURG,ARMSTRONG,PA,15656,Allegheny Technologies Incorporated (100%),49323,C
2010,ALLEN COUNTY PUBLIC WORKS,1007192,1170 2800TH ST,38.007907,-95.289343,LA HARPE,ALLEN,KS,66751,Allen County Kansas (100%),53211,"C,HH"
2010,ALLIANCE COMPRESSOR STATION,1005887,12495 HWY 114,33.03425,-97.34692,JUSTIN,DENTON,TX,76247,Cowtown Pipeline Partners L.P. (100%),31657,C (Abbr)
2010,ALLIANCE PIPELINE - OLIVIA 23-A,1005705,38884 870TH AVE,44.8491,-94.8969,BIRD ISLAND,RENVILLE,MN,55310,Enbridge (U.S.) Inc. (50%); Veresen Inc. (50%),83676,C
2010,ALLIANCE PIPELINE L.P. - MANCHESTER,1001559,1242 220TH STREET,42.46915,-91.55145,MANCHESTER,DELAWARE COUNTY,IA,52057,Enbridge (U.S.) Inc. (50%); Veresen Inc. (50%),73739,C
2010,ALLIANCE PIPELINE LP,1001560,580 TAMPICO RD,41.59254,-89.78497,TAMPICO,WHITESIDE,IL,61283,Enbridge (U.S.) Inc. (50%); Veresen Inc. (50%),49417,C
2010,"ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION",1000245,17950 98TH ST SE,45.993367,-96.648999,FAIRMOUNT,RICHLAND,ND,58030,Enbridge (U.S.) Inc. (50%); Veresen Inc. (50%),93542,C
2010,"ALLIANCE PIPELINE, L.P.-WIMBLEDON COMPRESSOR STATION",1001558,1540 98TH AVE SE,47.191058,-98.42561,WIMBLEDON,BARNES,ND,58492,Enbridge (U.S.) Inc. (50%); Veresen Inc. (50%),99722,C
2010,ALLIANCE SANI LDFL,1007645,398 KEYSER AVENUE,41.38835,-75.737311,TAYLOR,LACKAWANNA,PA,18517,"Waste Management, Inc. (100%)",76843,"C,HH"
2010,ALLIANT LLC-LAKE CITY ARMY AMMUNITION PLANT,1001970,25201 East 78 Highway,39.103,-94.2783,INDEPENDENCE,JACKSON COUNTY,MO,64051,,39124,C
2010,ALLISON COMPRESSOR STATION,1003246,16301 FM 1046,35.618663,-100.14948,Briscoe,WHEELER,TX,79011,"Enbridge Energy Partners, L.P. (100%)",26892,C (Abbr)
2010,ALMATIS INC - BAUXITE ARKANSAS,1004327,4701 ALCOA ROAD,34.57522,-92.53173,BAUXITE,SALINE COUNTY,AR,72011,Almatis (100%),5437,C
2010,ALON REFINING KROTZ SPRINGS INC,1007622,356 S. LEVEE RD,30.526504,-91.748383,KROTZ SPRINGS,SAINT LANDRY,LA,70750,"AlonUSA Energy, Inc. (100%)",258478,"C,Y"
2010,ALPHA RIDGE LANDFILL,1007291,2350 MARRIOTTSVILLE ROAD,39.30718,-76.89862,MARRIOTTSVILLE,HOWARD COUNTY,MD,21104,"Howard County, Maryland (100%)",28220,"C,HH"
2010,ALTAMONT GAS PLANT,1004709,17790 WEST 3750 NORTH,40.35932,-110.28605,ALTAMONT,DUCHESNE,UT,84001,"El Paso Midstream Investment Company, LLC (100%)",25138,"C,NN"
2010,"ALTIVIA Petrochemicals, LLC - HAVERHILL COMPLEX",1007401,1019 HAVERHILL OHIO FURNACE ROAD,38.59167,-82.81944,HAVERHILL,LAWRENCE,OH,45636,"Sunoco, Inc. (R&M) (100%)",32640,C
2010,ALTON STEEL COMPANY,1003268,#5 CUT ST.,38.88321,-90.14503,ALTON,MADISON COUNTY,IL,62002,Alton Steel Inc. (100%),48759,"C,Q"
2010,ALYESKA PIPELINE SE/TAPS PUMP STATION 01,1005184,,70.257222,-148.617778,PRUDHOE BAY,NORTH SLOPE BOROUGH,AK,99734,Alyeska Pipeline Service Company (100%),100601,C
2010,"ALYESKA PIPELINE SERVICE COMPANY, Valdez Marine Terminal",1005781,300 DAYVILLE ROAD,61.0861,-146.3889,VALDEZ,VALDEZ CORDOVA,AK,99686,Alyeska Pipeline Service Company (100%),48454,C
2010,"AM/NS Calvert, LLC",1005491,1 AM/NS Way,31.153556,-87.975147,CALVERT,MOBILE COUNTY,AL,36513,"ThyssenKrupp Steel USA, LLC (100%)",35675,C
2010,AMALGAMATED SUGAR CO LLC,1005712,2320 ORCHARD DR. E.,42.53382,-114.43737,TWIN FALLS,TWIN FALLS COUNTY,ID,83301,Snake River Sugar Company (100%),280188,C (Abbr)
2010,AMALGAMATED SUGAR CO LLC,1006412,50 SOUTH 500 WEST,42.611671,-113.757423,PAUL,MINIDOKA,ID,83347,Snake River Sugar Company (100%),306268,C (Abbr)
2010,AMALGAMATED SUGAR CO LLC,1005707,138 WEST KARCHER ROAD,43.6043,-116.575,NAMPA,CANYON,ID,83687,Snake River Sugar Company (100%),252704,C (Abbr)
2010,AMEA Sylacauga Plant,1007178,125 THOMPSON LANE,33.1661,-86.2825,SYLACAUGA,Talladega,AL,35150,Alabama Municipal Electric Authority (100%),6644,D
2010,AMERICAN ACRYL PASADENA,1004732,"4631 Old Hwy 146, Suite B",29.62132,-95.06676,PASADENA,HARRIS,TX,77507,"Arkema Inc. (50%); NA Industries, Inc (50%)",27432,C
2010,AMERICAN AIRLINES,1005432,3800 NORTH MINGO ROAD,36.204822,-95.868808,TULSA,TULSA,OK,74116,AMR Corporation (100%),53834,C
2010,AMERICAN AVENUE LANDFILL,1004417,18950 W AMERICAN AVENUE,36.6659,-120.1382,KERMAN,FRESNO,CA,93630,County of Fresno (100%),87473,"C,HH"
2010,AMERICAN CAST IRON PIPE CO,1005327,2930 NORTH 16TH STREET,33.54698,-86.83465,BIRMINGHAM,JEFFERSON,AL,35207,,140314,C
2010,"AMERICAN CEMENT COMPANY, LLC",1003883,4750 EAST COUNTY ROAD 470,28.760864,-82.025353,SUMTERVILLE,SUMTER,FL,33585,"Oldcastle Materials, Inc. (50%); Natural Resources of Central Florida, Inc. (40%); CJM of Florida, LLC (10%)",275911,"C,H"
2010,AMERICAN COLLOID,1008041,692 US HIGHWAY 212,44.6835,-103.85716,BELLE FOURCHE,BUTTE,SD,57717,American Colloid Company (100%),93618,C (Abbr)
2010,AMERICAN CRYSTAL SUGAR - CROOKSTON,1006354,1201 Hwy 75 South,47.764444,-96.6325,CROOKSTON,POLK,MN,56716,American Crystal Sugar (100%),232958,"C,S"
2010,AMERICAN CRYSTAL SUGAR - E GRAND FORKS,1005751,1020 Business Hwy 2,47.925833,-97.006111,EAST GRAND FORKS,POLK,MN,56721,American Crystal Sugar (100%),571176,"C,S"
2010,AMERICAN CRYSTAL SUGAR - HILLSBORO,1005753,121 Highway 81 NE,47.435833,-97.0625,HILLSBORO,TRAILL,ND,58045,American Crystal Sugar (100%),430103,"C,S"
2010,AMERICAN CRYSTAL SUGAR - MOORHEAD,1006877,2500 NORTH 11TH STREET,46.903056,-96.759722,MOORHEAD,CLAY,MN,56560,American Crystal Sugar (100%),218109,"C,S"
2010,AMERICAN ENVIRONMENTAL LANDFILL,1002552,212 N. 177TH W. AVENUE,36.163345,-96.188988,SAND SPRINGS,OSAGE COUNTY,OK,74063,American Environmental Landfill (100%),84866,"C,HH"
2010,AMERICAN FUJI SEAL INC,1007095,1051 BLOOMFIELD RD,37.824771,-85.43001,BARDSTOWN,NELSON,KY,40004,,4446,C
2010,AMERICAN GYPSUM - BERNALILLO (WALLBOARD) PLANT,1000007,1000 N HILL RD,35.329352,-106.525777,BERNALILLO,SANDOVAL,NM,87004,"Eagle Materials, Inc. (100%)",285,C
2010,AMERICAN GYPSUM CO /GYPSUM WALLBOARD PLT,1005175,0.25 MILES W OF,34.654167,-99.594722,DUKE,JACKSON COUNTY,OK,73532,"Eagle Materials, Inc. (100%)",66235,C
2010,AMERICAN GYPSUM COMPANY,1004845,4600 Paseo Del Norte NE,35.17237,-106.59347,ALBUQUERQUE,BERNALILLO COUNTY,NM,87113,Eagle Materials Inc. (100%),33140,C
2010,AMERICAN GYPSUM COMPANY,1007404,740 Highway #6,39.66067,-106.939169,GYPSUM,EAGLE,CO,81637,Eagle Materials Inc. (100%),40197,C
2010,AMERICAN PROTEINS INCORPORATED HANCEVILLE DIVISION,1007030,1170 COUNTY RD. 508,33.955694,-86.815268,HANCEVILLE,CULLMAN COUNTY,AL,35077,American Proteins Inc. (100%),77550,C (Abbr)
2010,AMERICAN REFINING GROUP INC,1005590,77 NORTH KENDALL AVENUE,41.965472,-78.633108,BRADFORD,MCKEAN COUNTY,PA,16701,American Refining Group (100%),163961,"C,Y"
2010,AMERICAN SUGAR REFINING INC - Chalmette Refinery,1001860,7417 N PETERS ST,29.953741,-89.997638,ARABI,ST. BERNARD PARISH,LA,70032,"American Sugar Refining, Inc. (100%)",125542,C
2010,AMERICAN SYNTHETIC RUBBER,1006919,4500 CAMPGROUND ROAD,38.209317,-85.847511,LOUISVILLE,JEFFERSON,KY,40216,Michelin North America Inc. (100%),267098,C
2010,AMERICAS STYRENICS LLC - ST JAMES PLANT,1001962,9901 HWY 18,30.08013,-90.916,ST. JAMES,SAINT JAMES,LA,70086,"Chevron Phillips Chemical Company, LLC (50%)",673432,C (Abbr)
2010,AMGEN INC,1005413,1 AMGEN CENTER DRIVE M/S 25-1-A,34.19175,-118.91969,THOUSAND OAKS,VENTURA COUNTY,CA,91320,Amgen Inc (100%),26422,C (Abbr)
2010,"AMGEN MANUFACTURING, LIMITED",1005072,RD 31 KM 24.6,18.235793,-65.904429,JUNCOS,JUNCOS,PR,777,Amgen Inc. (100%),27381,C
2010,AMP-Ohio Gas Turbines Bowling Green,1000208,1225 North College Drive,41.3989,-83.6411,Bowling Green,WOOD COUNTY,OH,43402,"American Municipal Power, Inc. (100%)",587,"C,D"
2010,AMP-Ohio Gas Turbines Galion,1006506,900 South Street,40.7167,-82.789,Galion,CRAWFORD,OH,44833,"American Municipal Power, Inc. (100%)",404,"C,D"
2010,AMP-Ohio Gas Turbines Napoleon,1001344,1775 Industrial Drive,41.4077,-84.1092,Napoleon,HENRY,OH,43545,"American Municipal Power, Inc. (100%)",502,"C,D"
2010,ANCHOR ACQUISITION LLC MONACA PLT,1006810,400 9TH STREET,40.69152,-80.2808,MONACA,BEAVER,PA,15061,,41842,"C,N"
2010,ANCHOR HOCKING GLASS CO PLANT NO 1 *,1004508,1115 WEST FIFTH AVENUE,39.71923,-82.61895,LANCASTER,FAIRFIELD COUNTY,OH,43130,Monomoy Captial Partners (100%),143526,"C,N"
2010,ANCHORAGE REGIONAL LANDFILL,1007341,15500 E. EAGLE RIVER LOOP RD,61.290401,-149.604757,EAGLE RIVER,ANCHORAGE MUNICIPALITY,AK,99577,Municipality of Anchorage - Solid Waste Servieces (100%),323157,"C,HH"
2010,ANDECTOR BOOSTER STATION,1002416,,32.0414,-102.6808,GOLDSMITH,ECTOR,TX,79741,ConocoPhillips (50%); Spectra Energy Corp (50%),31846,C
2010,ANDERSON LANDFILL,1007839,18703 CAMBRIDGE ROAD,40.41754,-122.35787,ANDERSON,SHASTA COUNTY,CA,96007,"Waste Management, Inc. (100%)",35396,HH
2010,ANDERSONS ALBION ETHANOL LLC,1007933,26250 B DR N,42.259646,-84.789726,ALBION,CALHOUN,MI,49224,"The Andersons, Inc. (50.01%)",94338,"C (Abbr),PP"
2010,ANDERSONS CLYMERS ETHANOL LLC,1005969,3389 WEST CR 300 SOUTH,40.719022,-86.435982,LOGANSPORT,CASS COUNTY,IN,46947,"The Andersons, Inc. (38.18%)",178682,C (Abbr)
2010,ANDERSONS DENISON ETHANOL LLC,1007565,2404 W HWY 30,41.98905,-95.39912,DENISON,CRAWFORD COUNTY,IA,51442,,75782,C (Abbr)
2010,ANDERSONS MARATHON ETHANOL LLC,1000035,5728 E SEBRING WARNER RD,40.081111,-84.591667,GREENVILLE,DARKE,OH,45331,"The Andersons, Inc. (50%)",176926,C (Abbr)
2010,ANGELINA COUNTY WASTE MANAGEMENT CENTER,1005392,7521 FM 58,31.2525,-94.695,LUFKIN,ANGELINA,TX,75901,Angelina Co. Waste Management Center (100%),25268,HH
2010,ANGUS CHEMICAL CO,1002263,350 LOUISIANA HIGHWAY 2,32.692737,-92.081484,STERLINGTON,OUACHITA,LA,71280,The Dow Chemical Company (100%),87788,"C,V"
2010,ANHEUSER BUSCH BALDWINSVILLE BREWERY,1002576,2885 BELGIUM ROAD,43.1691,-76.3112,BALDWINSVILLE,ONONDAGA,NY,13027,Anheuser-Busch InBev (100%),30524,"C,PP"
2010,ANHEUSER BUSCH INC,1006111,700 SCHROCK ROAD,40.103056,-82.993056,COLUMBUS,FRANKLIN COUNTY,OH,43229,Anheuser-Busch InBev (100%),49393,"C,PP"
2010,ANHEUSER BUSCH INC. - L.A. BREWERY,1002867,15800 ROSCOE BOULEVARD,34.22132,-118.48044,VAN NUYS,LOS ANGELES COUNTY,CA,91406,Anheuser-Busch InBev (100%),44154,"C,PP"
2010,ANHEUSER BUSCH INCORPORATED FORT COLLINS BREWERY,1003352,2351 BUSCH DRIVE,40.619722,-105.006111,FORT COLLINS,LARIMER COUNTY,CO,80524,Anheuser-Busch Inbev (100%),60189,C
2010,ANHEUSER BUSCH LLC,1002734,3101 BUSCH DRIVE,38.23906,-122.09023,FAIRFIELD,SOLANO COUNTY,CA,94534,Anheuser-Busch Inbev (100%),18547,C
2010,ANHEUSER BUSCH LLC,1003176,7801 POCAHONTAS TRAIL,37.237518,-76.652662,WILLIAMSBURG,JAMES CITY,VA,23185,Anheuser-Busch InBev (100%),50615,C
2010,ANHEUSER-BUSCH HOUSTON BREWERY,1003224,775 GELLHORN DRIVE,29.774444,-95.270833,HOUSTON,HARRIS,TX,77029,Anheuser-Busch InBev (100%),20049,C
2010,ANHEUSER-BUSCH LLC,1002915,221 DANIEL WEBSTER HIGHWAY,42.82407,-71.485564,MERRIMACK,HILLSBOROUGH,NH,3054,Anheuser-Busch InBev (100%),22611,"C,PP"
2010,ANHEUSER-BUSCH LLC,1006147,111 BUSCH DR.,30.432823,-81.647707,JACKSONVILLE,DUVAL COUNTY,FL,32218,Anheuser Busch Inc (100%),57576,C
2010,"ANHEUSER-BUSCH, INC. CARTERSVI LLE BREWERY",1006904,100 BUSCH DR.,34.25768,-84.78162,CARTERSVILLE,BARTOW,GA,30120,Anheuser-Busch InBev (100%),32474,C
2010,"ANHEUSER-BUSCH, INC. NEWARK BREWERY",1003525,200 US HIGHWAY ONE,40.693625,-74.195918,NEWARK,ESSEX COUNTY,NJ,7114,Anheuser-Busch Inbev (100%),50002,"C,PP"
2010,ANIMAS POWER PLANT,1005490,501 MCCORMICK SCHOOL ROAD,36.72488,-108.19144,FARMINGTON,SAN JUAN COUNTY,NM,87401,City of Farmington (100%),78976,C
2010,ANN ARBOR SLF PHASE I & II,1006178,4150 PLATT RD,42.22703,-83.69976,ANN ARBOR,WASHTENAW COUNTY,MI,48108,"City of Ann Arbor, Michigan (municipally owned) (100%)",40430,HH
2010,"ANP Bellingham Energy Company, LLC",1006864,155 MAPLE ST,42.1113,-71.4529,BELLINGHAM,Norfolk,MA,2019,IPR-GDF SUEZ Energy North America (100%),691637,"C,D"
2010,"ANP Blackstone Energy Company, LLC",1006657,204 ELM ST,42.0575,-71.5172,BLACKSTONE,Worcester,MA,1504,"IPR-GDF SUEZ Energy North America, Inc. (100%)",699838,"C,D"
2010,ANR Pipeline Alden CS,1004929,2135 11th Road,38.214341,-98.289215,ALDEN,RICE,KS,67512,TransCanada American Investments Ltd. (100%),37417,C
2010,ANR Pipeline Birmingham CS,1004926,2795 LOCUST AVE,40.901819,-91.967609,BIRMINGHAM,VAN BUREN,IA,52535,TransCanada American Investments Ltd. (100%),43024,C
2010,ANR Pipeline Blue Lake Complex Gas Storage Facility,1005958,10000 PFLUM RD NE,44.84469,-84.96916,MANCELONA,KALKASKA,MI,49659,TransCanada American Investments Ltd. (100%),31384,C
2010,ANR Pipeline Bridgman CS,1004928,3372 BROWNTOWN RD,41.897126,-86.534271,BRIDGMAN,BERRIEN,MI,49106,TransCanada American Investments Ltd. (100%),38580,C
2010,ANR Pipeline Brownsville CS,1005235,70 Pumping Station Road,35.44545,-89.28553,Brownsville,HAYWOOD,TN,38012,TransCanada American Investments Ltd (100%),51158,C
2010,ANR Pipeline Defiance CS,1007403,6357 State Route 66 N,41.349885,-84.359487,Defiance,DEFIANCE,OH,43512,TransCanada American Investments Ltd. (100%),41818,C
2010,ANR Pipeline E.G. Hill CS,1004932,15175 County Road,36.494444,-101.469444,GRUVER,HANSFORD,TX,79040,TransCanada American Investments Ltd. (100%),35221,C
2010,ANR Pipeline Enterprise CS,1004930,1615 NAIL ROAD,38.82909,-97.09359,ENTERPRISE,DICKINSON COUNTY,KS,67441,TransCanada American Investments Ltd. (100%),36733,C
2010,ANR Pipeline Greensburg CS,1004776,,37.61422,-99.396874,GREENSBURG,KIOWA,KS,67054,TransCanada American Investments Ltd. (100%),31398,C
2010,ANR Pipeline Greenville CS,1005238,1336 South Raceway Road,33.372167,-91.00575,Greenville,WASHINGTON COUNTY,MS,38703,TransCanada American Investments Ltd. (100%),40495,C
2010,ANR Pipeline Hamilton CS,1004923,4193 134TH AVENUE,42.66621,-85.95642,HAMILTON,ALLEGAN,MI,49419,TransCanada American Investments Ltd. (100%),48792,C
2010,ANR Pipeline Havensville CS,1004935,19955 ENGLISH RIDGE RD,39.49188,-96.04486,HAVENSVILLE,POTTAWATOMIE COUNTY,KS,66432,TransCanada American Investments Ltd. (100%),32087,C
2010,ANR Pipeline Lincoln Gas Storage Facility,1005067,3991 HICKORY RD,43.942122,-84.93902,LAKE GEORGE,CLARE,MI,48633,TransCanada American Investments Ltd. (100%),25727,C
2010,ANR Pipeline Lineville CS,1005953,2868 15TH STREET,40.630044,-93.540108,LINEVILLE,WAYNE,IA,50147,TransCanada American Investments Ltd. (100%),46806,C
2010,ANR Pipeline Madisonville CS,1005242,7500 Nebo Road,37.3823,-87.6177,Madisonville,HOPKINS,KY,77002,TransCanada American Investments Ltd. (100%),35884,C
2010,ANR Pipeline Maitland CS,1005060,33854 COUNTY HIGHWAY TT,40.175383,-95.122361,MAITLAND,HOLT,MO,64466,TransCanada American Investments Ltd. (100%),43466,C
2010,ANR Pipeline New Windsor CS,1004769,296 NORTH 600 AVE,41.21009,-90.43646,NEW WINDSOR,MERCER,IL,61465,TransCanada American Investments Ltd. (100%),38898,C
2010,ANR Pipeline Patterson CS,1005243,3609 Highway 90,29.691875,-91.342885,PATTERSON,SAINT MARY,LA,70392,TransCanada American Investments Ltd (100%),28890,C
2010,ANR Pipeline Sandwich CS,1004937,6650 SANDY BLUFF RD,41.6227,-88.58362,SANDWICH,KENDALL COUNTY,IL,60548,TransCanada American Investments Ltd. (100%),27549,C
2010,ANR Pipeline Sardis CS,1005244,2099 Holly Grove Road,34.423067,-90.125564,Sardis,PANOLA,MS,38666,TransCanada American Investments Ltd. (100%),27627,C
2010,ANR Pipeline Shelbyville CS,1005236,5500 Smithland Road,39.439972,-85.876694,Shelbyville,SHELBY,IN,46176,TransCanada American Investments Ltd. (100%),41336,C
2010,ANR Pipeline St. John CS,1004925,10313 WHITE OAK AVE,41.431667,-87.488972,ST JOHN,LAKE,IN,46373,TransCanada American Investments Ltd. (100%),45025,C
2010,ANR Pipeline Woolfolk CS,1004933,11039 150TH AVENUE,43.6249,-85.3844,BIG RAPIDS,MECOSTA,MI,49307,TransCanada American Investments Ltd. (100%),34523,C
2010,ANSHUTZ RANCH EAST GAS PLANT,1004802,20 MILES SOUTHWEST OF EVANSTON,41.067222,-111.040833,EVANSTON,UINTA,WY,82930,"Merit Energy Company, LLC (100%)",17524,C (Abbr)
2010,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,1007710,1200 WEST CITY RANCH ROAD,34.56786,-118.13934,PALMDALE,LOS ANGELES,CA,93551,"Waste Management, Inc. (100%)",74841,"C,HH"
2010,APACHE JUNCTION LANDFILL,1004003,4050 SOUTH TOMAHAWK RD,33.377246,-111.528771,APACHE JUNCTION,PINAL COUNTY,AZ,85219,Republic Services Inc. (100%),133528,HH
2010,APACHE NITROGEN PRODUCTS - PLANT,1001908,1436 SOUTH APACHE POWDER ROAD,31.88,-110.24,St. David,COCHISE COUNTY,AZ,85630,"Freeport-McMoRan Copper & Gold (49%); Southwest Energy (49%); Arbutus Management Holdings, LLC (2%)",672711,"C,V"
2010,"APEX ENVIRONMENTAL, LLC - SANITARY LANDFILL (0641000223)",1006777,11 COUNTY ROAD 78,40.432403,-80.911512,AMSTERDAM,JEFFERSON,OH,43903,"Environmental Logistics Services, LLC (100%)",395199,"C,HH"
2010,APEX REGIONAL LANDFILL,1004352,13550 US HIGHWAY 93 NORTH,36.29423,-115.28183,LAS VEGAS,CLARK,NV,89165,Republic Services Inc. (100%),55467,"C,HH"
2010,APPLETON ROARING SPRING PAPER MFG,1005669,100 PAPER MILL RD.,40.33873,-78.405175,ROARING SPRING,BLAIR COUNTY,PA,16673,Appleton Papers Inc. (100%),109959,"AA,C"
2010,APPVION - APPLETON PLT,1002596,825 E WISCONSIN AVE,44.2729,-88.39311,APPLETON,OUTAGAMIE COUNTY,WI,54911,,31492,C
2010,"APPVION, INC. WEST CARROLLTON",1002434,1030 WEST ALEX BELL ROAD,39.652127,-84.186718,WEST CARROLLTON,MONTGOMERY,OH,45449,Appleton Papers Inc (100%),99788,C
2010,APS Saguaro Power Plant,1001423,MAIL POST 228,32.5517,-111.3,RED ROCK,Pinal,AZ,85245,Pinnacle West Capital Corporation (100%),6348,"C,D"
2010,APS West Phoenix Power Plant,1001422,4606 WEST HADLEY,33.4417,-112.1583,PHOENIX,Maricopa,AZ,85043,Pinnacle West Capital Corporation (100%),779797,"C,D"
2010,"AQUILA, INC. - AIRPORT INDUSTRIAL SITE",1007510,475 WILLIAM M WHITE BLVD,38.2843,-104.533,PUEBLO,PUEBLO,CO,81001,Black Hills Corporation (100%),174,C
2010,"AQUILA, INC. - PUEBLO POWER PLANT",1000579,105 S VICTORIA AVE,38.266407,-104.61289,PUEBLO,PUEBLO COUNTY,CO,81003,Black Hills Corporation (100%),408,C
2010,AR GLASS CONTAINER CORP,1005906,516 WEST JOHNSON AVENUE,35.845862,-90.707271,JONESBORO,CRAIGHEAD COUNTY,AR,72401,Arkansas Glass Container Corporation (100%),34942,"C,N"
2010,ARAUCO-USA LLC,1005055,985 CORINTH ROAD,35.60067,-79.04634,MONCURE,CHATHAM COUNTY,NC,27559,Uniboard USA LLC (100%),8964,C
2010,ARCELORMITTAL BURNS HARBOR LLC,1003962,250 W US 12,41.630556,-87.126944,BURNS HARBOR,PORTER,IN,46304,ArcelorMittal USA LLC (100%),6353265,"C,Q"
2010,ARCELORMITTAL PLATE LLC,1003668,139 MODENA RD,39.98301,-75.82791,COATESVILLE,CHESTER,PA,19320,ArcelorMittal USA LLC (100%),220109,"C,Q"
2010,ARCELORMITTAL PLATE LLC/CONSHOHOCKEN PLT,1003523,900 CONSHOHOCKEN RD,40.090954,-75.31707,CONSHOHOCKEN,MONTGOMERY COUNTY,PA,19428,ArcelorMittal USA LLC (100%),53139,C
2010,ARCELORMITTAL RIVERDALE LLC,1006325,13500 S PERRY AVE,41.656474,-87.625847,RIVERDALE,COOK,IL,60827,ArcelorMittal USA LLC (100%),140206,"C,Q"
2010,ARCELORMITTAL STEELTON LLC/STEELTON,1004215,215 S FRONT ST,40.23258,-76.83645,STEELTON,DAUPHIN COUNTY,PA,17113,ArcelorMittal USA LLC (100%),223345,"C,Q"
2010,ARCELORMITTAL TUBULAR PRODUCTS SHELBY LLC,1005385,132-140 W MAIN ST,40.88135,-82.66758,SHELBY,RICHLAND COUNTY,OH,44875,Dofasco Holdings Inc. [dba. ArcelorMittal Tubular Products USA Corporation]  (100%),62355,C
2010,ARCELORMITTAL WARREN  (0278000648),1003380,2234 MAIN AVE SW,41.211242,-80.81682,WARREN,TRUMBULL,OH,44481,ArcelorMittal USA LLC (100%),107028,"C,Q"
2010,ARCHER DANIEL MIDLAND COMPANY,1002916,3000 E 8TH STREET,41.42139,-97.288612,COLUMBUS,PLATTE COUNTY,NE,68601,Archer Daniels Midland Company (100%),1042788,C (Abbr)
2010,ARCHER DANIELS MIDLAND,1001945,400 WEST ERIE ROAD,44.474067,-95.783679,MARSHALL,LYON,MN,56258,Archer Daniels Midland Company (100%),213512,"C (Abbr),PP"
2010,ARCHER DANIELS MIDLAND,1003215,2191 W CR 0 NS,40.2853,-86.5479,FRANKFORT,CLINTON,IN,46041,Archer Daniels Midland (100%),48851,C (Abbr)
2010,ARCHER DANIELS MIDLAND COMPANY,1005935,7800 THAYER STREET,40.86667,-96.619116,LINCOLN,LANCASTER COUNTY,NE,68507,Archer Daniels Midland Company (100%),171443,C (Abbr)
2010,ARCHER DANIELS MIDLAND PROCESSING,1005940,1388 HIGHWAY 97,48.062189,-100.924361,VELVA,MCHENRY COUNTY,ND,58790,Archer Daniels Midland (100%),38371,C (Abbr)
2010,ARCONIC INC - TENNESSEE OPERATIONS,1002795,2300 N WRIGHT RD,35.811815,-83.969576,ALCOA,BLOUNT,TN,37701,Alcoa Inc. (100%),200482,"C,F"
2010,ARCONIC INC DAVENPORT WORKS,1007937,4879 STATE STREET,41.53792,-90.46649,BETTENDORF,SCOTT COUNTY,IA,52722,Alcoa Inc. (100%),171717,C
2010,ARCONIC INC MASSENA OPERATIONS,1002483,45 COUNTY ROUTE 42,44.950425,-74.893685,MASSENA,SAINT LAWRENCE,NY,13662,Alcoa Inc. (100%),320159,"C,F"
2010,ARCONIC INC. - LAFAYETTE OPERATIONS,1004649,3131 E MAIN ST,40.395778,-86.859639,LAFAYETTE,TIPPECANOE COUNTY,IN,47905,Alcoa Inc. (100%),48464,C
2010,ARDEN LDFL,1003456,200 Rangos Lane,40.208427,-80.264771,WASHINGTON,WASHINGTON,PA,15301,"Waste Management, Inc. (100%)",40903,"C,HH"
2010,ARGOS CEMENT LLC. - ROBERTA PLANT,1006659,8039 HIGHWAY 25,33.1043,-86.7985,CALERA,SHELBY,AL,35040,Lafarge NA Inc. (100%),658460,"C,H"
2010,ARGOS USA -Martinsburg,1007566,1826 SOUTH QUEEN STREET,39.443237,-77.968677,MARTINSBURG,BERKELEY COUNTY,WV,25401,Essroc Italcementi Group (100%),668872,"C,H"
2010,ARIZONA CHEMICAL,1005866,875 HARGER STREET,40.50632,-81.4743,DOVER,TUSCARAWAS COUNTY,OH,44622,"Arizona Chemical Company, LLC (100%)",28135,C
2010,ARIZONA CHEMICAL COMPANY,1002442,"2 EVERITT AVE., S. END",30.14578,-85.6212,PANAMA CITY,BAY COUNTY,FL,32401,"Arizona Chemical Company, LLC (100%)",71611,C (Abbr)
2010,ARIZONA STATE UNIVERSITY,1006199,"300 E. University Drive, Suite 320",33.42195,-111.935,TEMPE,MARICOPA,AZ,85281,Arizona Board of Regents for and on behalf of Arizona State University (100%),44607,C (Abbr)
2010,ARK STEEL ASSOCIATES,1005801,2803 VAN DYKE ROAD,35.648518,-91.244662,NEWPORT,JACKSON,AR,72112,"Arkansas Steel Associates, LLC (100%)",48243,"C,Q"
2010,ARKALON ETHANOL LLC,1006203,8664 RD P,37.107705,-100.796294,LIBERAL,SEWARD,KS,67901,"Conestoga Energy Partners, LLC (100%)",113875,"C,PP"
2010,ARKANSAS LIME COMPANY,1002209,600 LIMEDALE ROAD,35.794009,-91.718918,BATESVILLE,INDEPENDENCE,AR,72501,"U.S. Lime & Minerals, Inc. (100%)",491118,"C,S"
